datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2021-08-21 17:00:00,3.2753252477639405,295.7848740614993,277.5826163094195,297.5055420957989,0.0424401662256645,16.03002,8483.68706,2267.58103,84.09469,1423.37032,11058.9723,2219.07173,18.30138
2021-08-21 18:00:00,3.2753252477639405,295.7848740614993,277.5826163094195,297.5055420957989,0.0424401662256645,15.85855,8624.70729,2266.75442,84.49204,1465.29413,12789.25668,2111.57543,13.62964
2021-08-21 19:00:00,4.3369256160096805,298.444824932567,276.72451958055217,863.9273066383792,0.005060824186699,15.89291,8742.90128,2263.7357,84.12231,1600.63491,13135.36653,2074.38324,15.51629
2021-08-21 20:00:00,4.3369256160096805,298.444824932567,276.72451958055217,863.9273066383792,0.005060824186699,15.99061,9557.58581,2262.17379,84.11011,1709.45865,12493.97669,2081.64215,18.76222
2021-08-21 21:00:00,4.3369256160096805,298.444824932567,276.72451958055217,863.9273066383792,0.005060824186699,16.11172,10751.30565,2263.42149,85.78331,1890.85274,11900.88104,2013.64428,15.77653
2021-08-21 22:00:00,5.014082556329065,298.63314250125467,276.3149815135047,783.7016690137381,0.0095063624002467,15.36527,12692.42415,2266.88996,83.84686,2172.10776,11283.48295,1942.12224,17.97032
2021-08-21 23:00:00,5.014082556329065,298.63314250125467,276.3149815135047,783.7016690137381,0.0095063624002467,15.31518,14803.54962,2267.99024,85.20796,2393.71175,10154.63142,1948.86568,15.43772
2021-08-19 00:00:00,4.411381890026785,296.7010178419531,277.83343954473173,807.2209568518231,0.0085092535850614,18.19156,13382.11607,2256.34916,83.37463,1857.2672,8298.67979,3093.38999,12.72961
2021-08-19 01:00:00,3.527193345358632,292.50155631222174,279.4181113812593,191.421185970095,0.002623074405326,18.38257,14786.33749,2255.91224,84.47295,1942.3379,3792.99015,3181.7499,9.56042
2021-08-19 02:00:00,3.527193345358632,292.50155631222174,279.4181113812593,191.421185970095,0.002623074405326,18.16345,15639.15972,2255.13763,86.18972,2005.53548,279.49,3271.51985,21.7535
2021-08-19 03:00:00,3.527193345358632,292.50155631222174,279.4181113812593,191.421185970095,0.002623074405326,18.03697,15887.91116,2254.34569,85.22938,2076.6043,0.7,3249.15985,27.13884
2021-08-19 04:00:00,3.0586682828764205,290.71163247059815,279.88295432051245,95.7114676015629,0.0070185772461646,17.5744,15659.53055,2254.55889,85.44309,2059.24476,0.0,3229.73014,26.4383
2021-08-19 05:00:00,3.0586682828764205,290.71163247059815,279.88295432051245,95.7114676015629,0.0070185772461646,17.53247,14608.05789,2254.56681,85.02077,1996.77536,0.0,3239.21015,21.61453
2021-08-19 06:00:00,3.0586682828764205,290.71163247059815,279.88295432051245,95.7114676015629,0.0070185772461646,17.95948,13180.9678,2254.04499,85.30838,1911.77142,0.0,3112.11001,16.15046
2021-08-19 07:00:00,2.7215421902297185,289.65280531608323,279.9134505559418,0.0,0.0078037134206992,17.58246,11586.28219,2253.30505,85.11849,1821.8941,0.0,3255.12003,18.359
2021-08-19 08:00:00,2.7215421902297185,289.65280531608323,279.9134505559418,0.0,0.0078037134206992,17.64594,10744.88217,2255.54002,86.07981,1754.47236,0.0,3076.6901,20.38775
2021-08-19 09:00:00,2.7215421902297185,289.65280531608323,279.9134505559418,0.0,0.0078037134206992,17.39873,10040.95643,2257.84227,84.84136,1612.00452,0.0,2765.37013,13.50235
2021-08-19 10:00:00,2.455155742365304,288.7674553192312,279.8413891838581,0.0,0.0206267638272346,17.4612,9234.35203,2258.07022,86.43685,1449.99849,0.0,2469.53998,2.34578
